Device Name,Instance Name,Updated time (America/Los_Angeles),Utilization (%)
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:23,34.1
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:24,43.4
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:25,45.3
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:26,44.6
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:27,32.5
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:28,40
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:29,47.8
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:30,42.5
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:31,43.9
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:32,47.9
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:33,50.4
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:34,41.5
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:35,29
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:36,41.3
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:37,35
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:38,32.8
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:39,27.6
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:40,30.6
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:41,43.2
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:42,32.8
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:43,32.5
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:44,46.8
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:45,43.9
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:46,42.4
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:47,34.5
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:48,35.4
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:49,48.4
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:50,31.2
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:51,29.6
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:52,36.9
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:53,40.8
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:54,34.8
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:55,30.8
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:56,43.8
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:57,42.5
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:58,35.6
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 22:59,31.4
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:00,42.8
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:01,58.2
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:02,52.5
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:03,54.1
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:04,58.3
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:05,56.8
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:06,56.1
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:07,49.3
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:08,52.6
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:09,54.8
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:10,43.3
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:11,46.3
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:12,53.7
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:13,59.8
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:14,45.7
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:15,44.1
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:16,61
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:17,57
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:18,55.9
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:19,45.3
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:20,54.2
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:21,59.9
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:22,52.4
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:23,48.8
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:24,41.4
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:25,35.1
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:26,38.6
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:27,29.6
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:28,27.5
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:29,40.2
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:30,38.5
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:31,43.6
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:32,48.2
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:33,51
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:34,38.6
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:35,32.9
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:36,44.7
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:37,47.3
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:38,48.8
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:39,44.4
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:40,55.8
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:41,66.4
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:42,53.3
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:43,53.8
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:44,53.6
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:45,60.6
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:46,64.3
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:47,54.4
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:48,58.9
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:49,58.5
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:50,40.9
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:51,43
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:52,64.8
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:53,56.6
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:54,55.8
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:55,46
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:56,56.5
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:57,49.1
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:58,42.6
pcass01-sjc02-prod,system.cpu.utilization,13-03-2016 23:59,41.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:00,54.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:01,54.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:02,51.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:03,56.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:04,57.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:05,59.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:06,54.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:07,60.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:08,58.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:09,67.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:10,54.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:11,52.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:12,53.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:13,60.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:14,54.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:15,58.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:16,61
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:17,60.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:18,55.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:19,65.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:20,58.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:21,63.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:22,52.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:23,52.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:24,60.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:25,67.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:26,66
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:26,66.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:27,55.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:28,61.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:29,59.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:30,61.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:31,55.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:32,66.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:33,63.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:34,52.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:35,55.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:36,59.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:37,53.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:38,55.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:39,57.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:40,64.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:41,51.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:42,50.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:43,52.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:44,66.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:45,62.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:46,56.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:47,61.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:48,64.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:49,53.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:50,53.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:51,57.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:52,64.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:53,58.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:54,54.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:55,54.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:56,65
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:57,65.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:58,45.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 00:59,45.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:00,42.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:01,41.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:02,61.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:03,54.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:04,55.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:05,52.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:06,52.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:07,64.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:08,61.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:09,62.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:10,60.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:11,55.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:12,62.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:13,52.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:14,52.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:15,56.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:16,58.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:17,53.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:18,58.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:19,53.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:20,55.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:21,61.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:22,50.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:23,51.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:24,55
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:25,53.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:26,60
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:27,47.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:28,56.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:29,55.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:30,45.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:31,54.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:32,52.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:33,61
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:34,46.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:35,36.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:36,47.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:37,44.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:38,42.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:39,43.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:40,41.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:41,50.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:42,37.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:43,32
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:44,40.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:45,46.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:46,52.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:47,42.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:48,50.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:49,52.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:50,38.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:51,41.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:52,41.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:53,45.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:54,40.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:55,34.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:56,48.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:57,47.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:58,43.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 01:59,33.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:00,43.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:01,59.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:02,46.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:03,51
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:04,52.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:05,47.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:06,48.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:07,46
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:08,45.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:09,55.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:10,42.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:11,40.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:12,41.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:13,54
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:14,39.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:15,32.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:16,49.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:17,55.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:18,43.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:19,42.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:20,46.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:21,51.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:22,37.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:23,37.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:24,37.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:25,33.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:26,39.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:27,31.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:28,33.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:29,35.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:30,34.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:31,54.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:32,49
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:33,52.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:34,51.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:35,45
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:36,49.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:37,46
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:38,45
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:39,47
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:40,51.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:41,61.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:42,50.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:43,47.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:44,56
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:45,57.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:46,57.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:47,50.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:48,53.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:49,54.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:50,48.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:51,58
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:52,53.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:53,55.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:54,47.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:55,46.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:56,54.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:57,50.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:58,49.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 02:59,45
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:00,40
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:01,61.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:02,51.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:03,49.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:04,61.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:05,58.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:06,64.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:07,59
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:08,57.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:09,64.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:10,55.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:11,55.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:12,58.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:13,62.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:14,51.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:15,52.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:16,66.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:17,57.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:18,62.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:19,63.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:20,58.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:21,66.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:22,52.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:23,53
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:24,60.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:25,47.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:26,57.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:27,56.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:28,54.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:29,70.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:30,64.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:31,63.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:32,70.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:33,64.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:34,64
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:35,58
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:36,62.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:37,59.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:38,55.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:39,54
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:40,53.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:41,65.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:42,53.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:43,56.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:44,57.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:45,63.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:46,64.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:47,59.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:48,63
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:49,62.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:50,52.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:51,58.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:52,57.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:53,64
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:54,56.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:55,54.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:56,63.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:57,61
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:58,61.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 03:59,53.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:00,55.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:01,59.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:02,60.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:03,55.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:04,57.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:05,54.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:06,58.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:07,51.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:08,54.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:09,55.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:10,46.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:11,55
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:12,54.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:13,56.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:14,51.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:15,48.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:16,64.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:17,53.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:18,53.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:19,51.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:20,52.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:21,61.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:22,53.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:23,48.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:24,60.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:25,47.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:26,48
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:27,42.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:28,48.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:29,57.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:30,48.8
